Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,SpendingLimit,RequireReceipt,ComplianceLimit
2023-05-10 13:41:38.689755,161.06,Marketing,Marketing expense on 2023-05-10,HR,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-05-20 13:41:38.689755,301.76,Meals,Meals expense on 2023-05-20,IT,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-04-29 13:41:38.689755,444.94,Wifi,Wifi expense on 2024-04-29,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2024-02-04 13:41:38.689755,451.41,Utilities,Utilities expense on 2024-02-04,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-08-18 13:41:38.689755,36.29,Equipment,Equipment expense on 2023-08-18,Finance,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-11-14 13:41:38.689755,190.08,Wifi,Wifi expense on 2023-11-14,Operations,High,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-09-21 13:41:38.689755,445.49,Software,Software expense on 2023-09-21,Finance,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-11-29 13:41:38.689755,482.42,Meals,Meals expense on 2023-11-29,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-11-06 13:41:38.689755,345.07,Office Supplies,Office Supplies expense on 2023-11-06,HR,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-05-03 13:41:38.689755,29.85,Miscellaneous,Miscellaneous expense on 2024-05-03,HR,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-01-15 13:41:38.689755,441.89,Marketing,Marketing expense on 2024-01-15,Operations,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-04-09 13:41:38.689755,207.26,Marketing,Marketing expense on 2024-04-09,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-11-08 13:41:38.689755,496.64,Wifi,Wifi expense on 2023-11-08,IT,Medium,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-07-13 13:41:38.689755,133.63,Miscellaneous,Miscellaneous expense on 2023-07-13,IT,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-07-05 13:41:38.689755,161.95,Travel,Travel expense on 2023-07-05,IT,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-03-15 13:41:38.689755,192.45,Miscellaneous,Miscellaneous expense on 2024-03-15,IT,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-05-31 13:41:38.689755,83.25,Marketing,Marketing expense on 2023-05-31,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-09-03 13:41:38.689755,264.61,Software,Software expense on 2023-09-03,Operations,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-11-27 13:41:38.689755,24.68,Utilities,Utilities expense on 2023-11-27,Operations,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-01-20 13:41:38.689755,342.37,Meals,Meals expense on 2024-01-20,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-01-09 13:41:38.689755,279.49,Utilities,Utilities expense on 2024-01-09,IT,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-05-23 13:41:38.689755,358.96,Wifi,Wifi expense on 2023-05-23,Operations,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-02-19 13:41:38.689755,76.91,Miscellaneous,Miscellaneous expense on 2024-02-19,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-09-06 13:41:38.689755,267.72,Meals,Meals expense on 2023-09-06,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-06-19 13:41:38.689755,54.64,Meals,Meals expense on 2023-06-19,HR,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-03-01 13:41:38.689755,494.86,Software,Software expense on 2024-03-01,HR,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-09-23 13:41:38.689755,242.51,Travel,Travel expense on 2023-09-23,HR,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-01-13 13:41:38.689755,149.71,Marketing,Marketing expense on 2024-01-13,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-09-30 13:41:38.689755,268.2,Utilities,Utilities expense on 2023-09-30,IT,Medium,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-09-28 13:41:38.689755,93.67,Miscellaneous,Miscellaneous expense on 2023-09-28,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-11-25 13:41:38.689755,443.5,Marketing,Marketing expense on 2023-11-25,Finance,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-11-20 13:41:38.689755,468.56,Equipment,Equipment expense on 2023-11-20,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-11-22 13:41:38.689755,262.01,Training,Training expense on 2023-11-22,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-10-07 13:41:38.689755,394.94,Office Supplies,Office Supplies expense on 2023-10-07,IT,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-04-20 13:41:38.689755,190.19,Utilities,Utilities expense on 2024-04-20,Operations,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-11-05 13:41:38.689755,153.84,Equipment,Equipment expense on 2023-11-05,Operations,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-04-15 13:41:38.689755,203.72,Wifi,Wifi expense on 2024-04-15,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-07-10 13:41:38.689755,260.33,Travel,Travel expense on 2023-07-10,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-04-14 13:41:38.689755,197.38,Wifi,Wifi expense on 2024-04-14,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-09-16 13:41:38.689755,274.17,Travel,Travel expense on 2023-09-16,Operations,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-12-30 13:41:38.689755,453.01,Software,Software expense on 2023-12-30,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-07-05 13:41:38.689755,360.71,Office Supplies,Office Supplies expense on 2023-07-05,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2024-04-16 13:41:38.689755,368.0,Wifi,Wifi expense on 2024-04-16,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-09-03 13:41:38.689755,270.53,Marketing,Marketing expense on 2023-09-03,IT,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-02-24 13:41:38.689755,316.1,Utilities,Utilities expense on 2024-02-24,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-01-21 13:41:38.689755,360.86,Office Supplies,Office Supplies expense on 2024-01-21,HR,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-11-09 13:41:38.689755,419.92,Wifi,Wifi expense on 2023-11-09,HR,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-07-19 13:41:38.689755,390.72,Wifi,Wifi expense on 2023-07-19,Operations,Low,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-08-20 13:41:38.689755,146.39,Meals,Meals expense on 2023-08-20,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-01-12 13:41:38.689755,454.87,Miscellaneous,Miscellaneous expense on 2024-01-12,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-01-21 13:41:38.689755,260.92,Utilities,Utilities expense on 2024-01-21,HR,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-09-01 13:41:38.689755,135.29,Maintenance,Maintenance expense on 2023-09-01,Operations,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-11-09 13:41:38.689755,194.26,Wifi,Wifi expense on 2023-11-09,IT,High,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-06-12 13:41:38.689755,164.52,Utilities,Utilities expense on 2023-06-12,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-01-15 13:41:38.689755,247.72,Marketing,Marketing expense on 2024-01-15,HR,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-06-25 13:41:38.689755,172.23,Meals,Meals expense on 2023-06-25,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-07-23 13:41:38.689755,234.01,Marketing,Marketing expense on 2023-07-23,IT,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-07-07 13:41:38.689755,268.2,Office Supplies,Office Supplies expense on 2023-07-07,Operations,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-11-08 13:41:38.689755,245.78,Marketing,Marketing expense on 2023-11-08,IT,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-01-25 13:41:38.689755,393.73,Wifi,Wifi expense on 2024-01-25,HR,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-04-23 13:41:38.689755,194.44,Software,Software expense on 2024-04-23,Finance,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2024-02-21 13:41:38.689755,83.29,Office Supplies,Office Supplies expense on 2024-02-21,Finance,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-09-05 13:41:38.689755,113.73,Utilities,Utilities expense on 2023-09-05,HR,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-08-04 13:41:38.689755,417.93,Software,Software expense on 2023-08-04,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-08-15 13:41:38.689755,159.46,Software,Software expense on 2023-08-15,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-09-06 13:41:38.689755,392.56,Wifi,Wifi expense on 2023-09-06,Finance,Low,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-07-28 13:41:38.689755,320.05,Marketing,Marketing expense on 2023-07-28,Operations,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-11-01 13:41:38.689755,494.17,Equipment,Equipment expense on 2023-11-01,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-01-02 13:41:38.689755,57.49,Wifi,Wifi expense on 2024-01-02,IT,Medium,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-03-30 13:41:38.689755,226.38,Office Supplies,Office Supplies expense on 2024-03-30,Finance,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2024-03-31 13:41:38.689755,237.51,Office Supplies,Office Supplies expense on 2024-03-31,Operations,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2024-03-05 13:41:38.689755,114.29,Miscellaneous,Miscellaneous expense on 2024-03-05,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-01-30 13:41:38.689755,195.4,Travel,Travel expense on 2024-01-30,HR,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-09-06 13:41:38.689755,257.42,Meals,Meals expense on 2023-09-06,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-10-13 13:41:38.689755,130.21,Office Supplies,Office Supplies expense on 2023-10-13,Finance,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-07-18 13:41:38.689755,425.86,Maintenance,Maintenance expense on 2023-07-18,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-04-12 13:41:38.689755,134.18,Training,Training expense on 2024-04-12,HR,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-06-15 13:41:38.689755,273.06,Office Supplies,Office Supplies expense on 2023-06-15,HR,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-02-13 13:41:38.689755,216.37,Maintenance,Maintenance expense on 2024-02-13,HR,High,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-07-05 13:41:38.689755,342.24,Utilities,Utilities expense on 2023-07-05,HR,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-03-28 13:41:38.689755,194.43,Training,Training expense on 2024-03-28,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-06-22 13:41:38.689755,337.44,Office Supplies,Office Supplies expense on 2023-06-22,Finance,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-12-03 13:41:38.689755,79.74,Miscellaneous,Miscellaneous expense on 2023-12-03,HR,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-07-28 13:41:38.689755,64.23,Travel,Travel expense on 2023-07-28,Finance,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-11-13 13:41:38.689755,153.68,Equipment,Equipment expense on 2023-11-13,Finance,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-03-04 13:41:38.689755,319.33,Marketing,Marketing expense on 2024-03-04,HR,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-06-04 13:41:38.689755,379.03,Office Supplies,Office Supplies expense on 2023-06-04,Finance,Low,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-07-27 13:41:38.689755,37.4,Miscellaneous,Miscellaneous expense on 2023-07-27,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-05-14 13:41:38.689755,101.54,Utilities,Utilities expense on 2023-05-14,Operations,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-04-20 13:41:38.689755,29.69,Miscellaneous,Miscellaneous expense on 2024-04-20,HR,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-01-26 13:41:38.689755,55.93,Wifi,Wifi expense on 2024-01-26,Finance,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-06-11 13:41:38.689755,154.99,Training,Training expense on 2023-06-11,Finance,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-12-08 13:41:38.689755,394.6,Miscellaneous,Miscellaneous expense on 2023-12-08,HR,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-06-08 13:41:38.689755,290.55,Wifi,Wifi expense on 2023-06-08,Finance,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-04-27 13:41:38.689755,430.87,Office Supplies,Office Supplies expense on 2024-04-27,Finance,Low,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-05-09 13:41:38.689755,105.41,Software,Software expense on 2023-05-09,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2024-03-17 13:41:38.689755,380.67,Wifi,Wifi expense on 2024-03-17,Finance,High,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-05-11 13:41:38.689755,379.99,Marketing,Marketing expense on 2023-05-11,HR,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-07-20 13:41:38.689755,412.09,Office Supplies,Office Supplies expense on 2023-07-20,Finance,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-05-29 13:41:38.689755,268.87,Marketing,Marketing expense on 2023-05-29,Operations,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-04-13 13:41:38.689755,75.78,Miscellaneous,Miscellaneous expense on 2024-04-13,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-09-06 13:41:38.689755,153.95,Software,Software expense on 2023-09-06,HR,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-09-27 13:41:38.689755,364.09,Utilities,Utilities expense on 2023-09-27,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-02-28 13:41:38.689755,324.32,Office Supplies,Office Supplies expense on 2024-02-28,IT,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-09-05 13:41:38.689755,420.52,Training,Training expense on 2023-09-05,Operations,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2024-03-26 13:41:38.689755,267.14,Miscellaneous,Miscellaneous expense on 2024-03-26,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-05-23 13:41:38.689755,80.91,Office Supplies,Office Supplies expense on 2023-05-23,HR,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-03-10 13:41:38.689755,438.31,Training,Training expense on 2024-03-10,HR,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-06-25 13:41:38.689755,122.6,Training,Training expense on 2023-06-25,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2024-02-14 13:41:38.689755,314.48,Utilities,Utilities expense on 2024-02-14,Finance,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-06-05 13:41:38.689755,296.01,Travel,Travel expense on 2023-06-05,Finance,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
